,CollectDate,Ammmonia Nitrogen (mg/L),Conductivity (µmhos/cm),Dissolved Oxygen (mg/L),Fecal Coliform (CFU/100ml),Nitrate Nitrite (mg/L),Orthophosphate Phosphate (mg/L),pH,Temperature (°C),Total Nitrogen (mg/L),Total Phosphorus (mg/L),WQI
1976,2017-01-09,0.013,96.3,10.7,4.0,0.222,0.00785,7.3,7.2,0.3395,0.016399999999999998,78.14047773791916
1977,2017-01-09,0.013,96.4,10.7,4.0,0.222,0.00785,7.3,7.2,0.3395,0.016399999999999998,78.14048107595279
1978,2017-01-09,0.015,96.44999999999999,10.7,4.0,0.224,0.0078,7.3,7.2,0.339,0.0169,79.49074238737536
1979,2017-01-09,0.013,96.5,10.7,4.0,0.222,0.00785,7.3,7.2,0.3395,0.016399999999999998,78.14048441398643
1980,2017-01-09,0.013,96.6,10.7,4.0,0.222,0.00785,7.3,7.2,0.3395,0.016399999999999998,78.14048775202008
1981,2017-02-13,0.007,98.57499999999999,11.45,1.0,0.23,0.0073,7.5,6.3,0.36,0.0131,77.81328998504094
1982,2017-02-13,0.006,98.57499999999999,11.45,5.0,0.226,0.0079,7.5,6.3,0.363,0.0132,76.35534548045261
1983,2017-02-13,0.006666666666666667,98.4,11.5,3.0,0.23199999999999998,0.0076,7.5,6.3,0.3586666666666667,0.0133,78.38019252875064
1984,2017-02-13,0.006666666666666667,98.5,11.5,3.0,0.23199999999999998,0.0076,7.5,6.3,0.3586666666666667,0.0133,78.38019586678429
1985,2017-02-13,0.006666666666666667,98.8,11.4,3.0,0.23199999999999998,0.0076,7.5,6.3,0.3586666666666667,0.0133,78.3702745411315
1986,2017-02-13,0.007,98.57499999999999,11.45,3.0,0.24,0.0076,7.5,6.3,0.353,0.0136,80.95706263580445
1987,2017-02-13,0.006666666666666667,98.6,11.4,3.0,0.23199999999999998,0.0076,7.5,6.3,0.3586666666666667,0.0133,78.37026786506422
1988,2017-03-13,0.033,98.42500000000001,11.9,2.0,0.227,0.0049,7.550000000000001,6.825,0.423,0.013,84.87468987646025
1989,2017-03-13,0.019,100.0,11.9,2.0,0.23149999999999998,0.0057,7.5,7.2,0.403,0.01325,82.08463006818202
1990,2017-03-13,0.019,98.0,11.9,2.0,0.23149999999999998,0.0057,7.5,6.7,0.403,0.01325,82.05390789653478
1991,2017-03-13,0.005,98.42500000000001,11.9,2.0,0.236,0.0065,7.550000000000001,6.825,0.383,0.0135,79.25264009957002
1992,2017-03-13,0.019,97.8,11.9,2.0,0.23149999999999998,0.0057,7.6,6.7,0.403,0.01325,82.05805932465505
1993,2017-03-13,0.019,97.9,11.9,2.0,0.23149999999999998,0.0057,7.6,6.7,0.403,0.01325,82.05806266268868
1994,2017-03-27,0.015,97.77499999999999,11.95,1.0,0.226,0.0049,7.6,7.0,0.376,0.0135,79.23639670605995
1995,2017-03-27,0.011,97.8,12.0,1.0,0.227,0.0049,7.6,7.0,0.376,0.014849999999999999,78.74566521498839
1996,2017-03-27,0.011,97.8,12.0,1.0,0.227,0.0049,7.6,7.0,0.376,0.014849999999999999,78.74566521498839
1997,2017-03-27,0.007,97.77499999999999,11.95,1.0,0.228,0.0049,7.6,7.0,0.376,0.0162,78.2450007151463
1998,2017-03-27,0.011,97.8,11.9,1.0,0.227,0.0049,7.6,7.0,0.376,0.014849999999999999,78.73573387523469
1999,2017-03-27,0.011,97.7,11.9,1.0,0.227,0.0049,7.6,7.0,0.376,0.014849999999999999,78.73573053720105
2000,2017-04-10,0.011,96.46000000000001,12.220000000000002,6.0,0.211,0.0019,7.8,8.08,0.364,0.0121,73.148807752556
2001,2017-04-10,0.012,96.6,12.3,6.0,0.212,0.002,7.8,8.2,0.372,0.01185,73.7077469547591
2002,2017-04-10,0.012,96.5,12.2,6.0,0.212,0.002,7.8,8.1,0.372,0.01185,73.69168119477686
2003,2017-04-10,0.012,96.6,12.2,6.0,0.212,0.002,7.8,8.1,0.372,0.01185,73.69168453281051
2004,2017-04-10,0.013,96.46000000000001,12.220000000000002,6.0,0.213,0.0021,7.8,8.08,0.38,0.0116,74.23607206959437
2005,2017-04-10,0.012,96.3,12.2,6.0,0.212,0.002,7.8,8.0,0.372,0.01185,73.68554343651469
2006,2017-04-10,0.012,96.3,12.2,6.0,0.212,0.002,7.8,8.0,0.372,0.01185,73.68554343651469
2007,2017-04-24,0.024,95.32499999999999,12.25,3.0,0.151,0.0009,8.1,9.55,0.405,0.0154,60.198889852117254
2008,2017-04-24,0.0155,95.8,12.3,3.0,0.16349999999999998,0.0007,8.1,10.0,0.387,0.014100000000000001,61.002647159250685
2009,2017-04-24,0.0155,95.5,12.3,3.0,0.16349999999999998,0.0007,8.1,9.6,0.387,0.014100000000000001,60.978112816370206
2010,2017-04-24,0.007,95.32499999999999,12.25,3.0,0.176,0.0005,8.1,9.55,0.369,0.0128,61.74126167555683
2011,2017-04-24,0.0155,95.1,12.2,3.0,0.16349999999999998,0.0007,8.1,9.3,0.387,0.014100000000000001,60.949774877897276
2012,2017-04-24,0.0155,94.9,12.2,3.0,0.16349999999999998,0.0007,8.1,9.3,0.387,0.014100000000000001,60.94976820183
2013,2017-05-08,0.016,96.77499999999999,11.649999999999999,2.0,0.145,0.0007,8.075000000000001,12.65,0.464,0.0262,59.48754231398536
2014,2017-05-08,0.017,96.8,11.6,2.0,0.1445,0.0007,8.0,12.7,0.43200000000000005,0.02075,57.92866978241444
2015,2017-05-08,0.017,96.8,11.6,2.0,0.1445,0.0007,8.1,12.7,0.43200000000000005,0.02075,57.93282788660198
2016,2017-05-08,0.018,96.77499999999999,11.649999999999999,2.0,0.144,0.0007,8.075000000000001,12.65,0.4,0.0153,56.37983299566681
2017,2017-05-08,0.017,96.8,11.7,2.0,0.1445,0.0007,8.1,12.6,0.43200000000000005,0.02075,57.93662814416079
2018,2017-05-08,0.017,96.7,11.7,2.0,0.1445,0.0007,8.1,12.6,0.43200000000000005,0.02075,57.936624806127156
2019,2017-05-22,0.021,97.875,10.6,1.0,0.155,0.0007,7.775,15.149999999999999,0.326,0.012,59.47637088672171
2020,2017-05-22,0.0195,97.9,10.7,1.0,0.159,0.00075,7.7,16.7,0.332,0.0112,60.10205387590127
2021,2017-05-22,0.0195,99.0,10.5,1.0,0.159,0.00075,7.8,16.1,0.332,0.0112,60.04959952578209
2022,2017-05-22,0.018,97.875,10.6,1.0,0.163,0.0008,7.775,15.149999999999999,0.338,0.0104,60.52404612479633
2023,2017-05-22,0.0195,97.5,10.6,1.0,0.159,0.00075,7.8,14.0,0.332,0.0112,59.93072806893853
2024,2017-05-22,0.0195,97.1,10.6,1.0,0.159,0.00075,7.8,13.8,0.332,0.0112,59.918452552414195
2025,2017-06-12,0.014,97.5,9.65,1.0,0.107,0.0015,7.65,17.55,0.288,0.0079,41.69929329364243
2026,2017-06-12,0.0165,98.2,10.0,1.0,0.1185,0.0015999999999999999,7.6,18.2,0.2905,0.008,46.01423138930993
2027,2017-06-12,0.0165,98.2,9.8,1.0,0.1185,0.0015999999999999999,7.7,18.0,0.2905,0.008,45.98626464960027
2028,2017-06-12,0.019,97.5,9.65,1.0,0.13,0.0017,7.65,17.55,0.293,0.0081,50.1840574098845
2029,2017-06-12,0.0165,96.7,9.5,1.0,0.1185,0.0015999999999999999,7.7,17.1,0.2905,0.008,45.90124082008055
2030,2017-06-12,0.0165,96.9,9.3,1.0,0.1185,0.0015999999999999999,7.6,16.9,0.2905,0.008,45.86496454806312
2031,2017-06-26,0.009,98.14,9.379999999999999,3.0,0.112,0.0005,7.62,18.56,0.305,0.0082,41.847082815551545
2032,2017-06-26,0.0125,100.0,9.5,3.0,0.1235,0.0006000000000000001,7.5,20.6,0.33099999999999996,0.0111,47.41216379432114
2033,2017-06-26,0.0125,100.0,9.5,3.0,0.1235,0.0006000000000000001,7.5,20.6,0.33099999999999996,0.0111,47.41216379432114
2034,2017-06-26,0.0125,97.9,9.7,3.0,0.1235,0.0006000000000000001,7.7,18.9,0.33099999999999996,0.0111,47.33604418618407
2035,2017-06-26,0.016,98.14,9.379999999999999,3.0,0.135,0.0007,7.62,18.56,0.357,0.014,52.71311667932905
2036,2017-06-26,0.0125,96.3,9.2,3.0,0.1235,0.0006000000000000001,7.7,16.5,0.33099999999999996,0.0111,47.13918810619996
2037,2017-06-26,0.0125,96.5,9.0,3.0,0.1235,0.0006000000000000001,7.7,16.2,0.33099999999999996,0.0111,47.10093885617516
2038,2017-07-11,0.007,99.86,8.440000000000001,1.0,0.068,0.0005,7.74,20.06,0.249,0.0089,28.124417586282124
2039,2017-07-11,0.007,99.86,8.440000000000001,4.0,0.066,0.0005,7.74,20.06,0.246,0.0082,27.307511122326424
2040,2017-07-11,0.011999999999999999,99.8,9.4,2.5,0.08266666666666667,0.0005,7.8,21.5,0.26266666666666666,0.009166666666666667,34.32773087279289
2041,2017-07-11,0.011999999999999999,99.9,9.4,2.5,0.08266666666666667,0.0005,7.9,21.5,0.26266666666666666,0.009166666666666667,34.331892315014066
2042,2017-07-11,0.011999999999999999,99.4,8.9,2.5,0.08266666666666667,0.0005,7.8,20.9,0.26266666666666666,0.009166666666666667,34.241274328720465
2043,2017-07-11,0.022,99.86,8.440000000000001,2.5,0.114,0.0005,7.74,20.06,0.293,0.0104,46.99289999496716
2044,2017-07-11,0.011999999999999999,101.0,7.1,2.5,0.08266666666666667,0.0005,7.6,18.6,0.26266666666666666,0.009166666666666667,33.91323252283447
2045,2017-07-11,0.011999999999999999,99.2,7.4,2.5,0.08266666666666667,0.0005,7.6,17.8,0.26266666666666666,0.009166666666666667,33.89391779993095
2046,2017-07-25,0.004,100.2,8.66,1.0,0.03,0.0008,7.68,22.14,0.253,0.0121,16.927269249250536
2047,2017-07-25,0.0045000000000000005,100.0,8.9,1.0,0.0305,0.00065,7.7,22.3,0.2495,0.01145,17.057782713832268
2048,2017-07-25,0.0045000000000000005,100.0,8.9,1.0,0.0305,0.00065,7.7,22.3,0.2495,0.01145,17.057782713832268
2049,2017-07-25,0.0045000000000000005,100.0,8.8,1.0,0.0305,0.00065,7.7,22.2,0.2495,0.01145,17.04172029188367
2050,2017-07-25,0.005,100.2,8.66,1.0,0.031,0.0005,7.68,22.14,0.246,0.0108,17.119356395032106
2051,2017-07-25,0.0045000000000000005,100.0,8.6,1.0,0.0305,0.00065,7.7,22.1,0.2495,0.01145,17.01572653018137
2052,2017-07-25,0.0045000000000000005,101.0,8.1,1.0,0.0305,0.00065,7.6,21.8,0.2495,0.01145,16.94355186097703
2053,2017-08-14,0.009,101.4,7.92,1.0,0.01,0.0006,7.5200000000000005,22.080000000000002,0.245,0.0115,12.1377929932686
2054,2017-08-14,0.009999999999999998,102.0,8.1,1.0,0.013000000000000001,0.0006,7.6,22.5,0.245,0.0109,13.206204755264277
2055,2017-08-14,0.009999999999999998,102.0,8.2,1.0,0.013000000000000001,0.0006,7.6,22.5,0.245,0.0109,13.216136095017983
2056,2017-08-14,0.009999999999999998,102.0,8.1,1.0,0.013000000000000001,0.0006,7.5,22.5,0.245,0.0109,13.20204665107674
2057,2017-08-14,0.011,101.4,7.92,1.0,0.016,0.0006,7.5200000000000005,22.080000000000002,0.245,0.0103,14.180669580605812
2058,2017-08-14,0.009999999999999998,100.0,8.0,1.0,0.013000000000000001,0.0006,7.5,21.7,0.245,0.0109,13.14299989309113
2059,2017-08-14,0.009999999999999998,101.0,7.2,1.0,0.013000000000000001,0.0006,7.4,21.2,0.245,0.0109,13.028769040235895
2060,2017-08-30,0.004,101.2,8.280000000000001,2.0,0.011,0.0007,7.5,21.74,0.202,0.0098,10.351107462199497
2061,2017-08-30,0.0045000000000000005,103.0,8.4,2.0,0.014,0.0007,7.4,22.4,0.20500000000000002,0.009649999999999999,11.412068148173265
2062,2017-08-30,0.0045000000000000005,102.0,8.4,2.0,0.014,0.0007,7.4,22.4,0.20500000000000002,0.009649999999999999,11.412034767836872
2063,2017-08-30,0.0045000000000000005,102.0,8.4,2.0,0.014,0.0007,7.5,22.3,0.20500000000000002,0.009649999999999999,11.410061789829518
2064,2017-08-30,0.005,101.2,8.280000000000001,2.0,0.017,0.0007,7.5,21.74,0.208,0.0095,12.376459372929649
2065,2017-08-30,0.0045000000000000005,99.6,8.1,2.0,0.014,0.0007,7.6,20.8,0.20500000000000002,0.009649999999999999,11.292379529025249
2066,2017-08-30,0.0045000000000000005,99.4,8.1,2.0,0.014,0.0007,7.6,20.8,0.20500000000000002,0.009649999999999999,11.29237285295797
2067,2017-09-12,0.008,102.0,8.280000000000001,2.0,0.01,0.0006,7.459999999999999,21.3,0.219,0.011,11.618535794153212
2068,2017-09-12,0.0085,102.0,8.4,2.0,0.01,0.00065,7.4,21.3,0.219,0.009899999999999999,11.448305568870481
2069,2017-09-12,0.0085,102.0,8.3,2.0,0.01,0.00065,7.5,21.3,0.219,0.009899999999999999,11.442532333304314
2070,2017-09-12,0.0085,102.0,8.3,2.0,0.01,0.00065,7.4,21.3,0.219,0.009899999999999999,11.438374229116775
2071,2017-09-12,0.009,102.0,8.280000000000001,2.0,0.01,0.0007,7.459999999999999,21.3,0.219,0.0088,11.259229853203902
2072,2017-09-12,0.0085,102.0,8.2,2.0,0.01,0.00065,7.5,21.3,0.219,0.009899999999999999,11.432600993550608
2073,2017-09-12,0.0085,102.0,8.2,2.0,0.01,0.00065,7.5,21.3,0.219,0.009899999999999999,11.432600993550608
2074,2017-09-25,0.005,102.0,8.8,1.0,0.011,0.0006,7.5,18.8,0.196,0.0084,10.088469946212815
2075,2017-09-25,0.0055,102.0,8.8,1.0,0.010499999999999999,0.0005499999999999999,7.5,18.8,0.193,0.006999999999999999,9.66101804851434
2076,2017-09-25,0.0055,102.0,8.8,1.0,0.010499999999999999,0.0005499999999999999,7.5,18.8,0.193,0.006999999999999999,9.66101804851434
2077,2017-09-25,0.006,102.0,8.8,1.0,0.01,0.0005,7.5,18.8,0.19,0.0056,9.233566150815866
2078,2017-09-25,0.0055,102.0,8.8,1.0,0.010499999999999999,0.0005499999999999999,7.5,18.8,0.193,0.006999999999999999,9.66101804851434
2079,2017-10-09,0.007,101.0,9.075,2.0,0.02,0.0007,7.5,16.6,0.185,0.0081,13.173807888698576
2080,2017-10-09,0.007,101.0,9.1,2.0,0.0205,0.0006000000000000001,7.5,16.6,0.185,0.007549999999999999,13.160067880149327
2081,2017-10-09,0.007,101.0,9.1,2.0,0.0205,0.0006000000000000001,7.5,16.6,0.185,0.007549999999999999,13.160067880149327
2082,2017-10-09,0.007,101.0,9.075,2.0,0.021,0.0005,7.5,16.6,0.185,0.007,13.141362201723222
2083,2017-10-09,0.007,101.0,9.1,2.0,0.0205,0.0006000000000000001,7.5,16.6,0.185,0.007549999999999999,13.160067880149327
2084,2017-10-09,0.007,101.0,9.0,2.0,0.0205,0.0006000000000000001,7.5,16.6,0.185,0.007549999999999999,13.150136540395621
2085,2017-10-23,0.01,99.55000000000001,9.575,1.0,0.077,0.0007,7.625,13.55,0.233,0.0054,30.35583145587693
2086,2017-10-23,0.012,99.1,9.7,1.0,0.077,0.00075,7.7,13.6,0.239,0.005900000000000001,31.138590769732758
2087,2017-10-23,0.012,99.5,9.6,1.0,0.077,0.00075,7.6,13.6,0.239,0.005900000000000001,31.124514677926072
2088,2017-10-23,0.014,99.55000000000001,9.575,1.0,0.077,0.0008,7.625,13.55,0.245,0.0064,31.884183538030882
2089,2017-10-23,0.012,99.7,9.5,1.0,0.077,0.00075,7.6,13.5,0.239,0.005900000000000001,31.10845893204476
2090,2017-10-23,0.012,99.9,9.5,1.0,0.077,0.00075,7.6,13.5,0.239,0.005900000000000001,31.108465608112038
2091,2017-11-13,0.011,98.94000000000001,9.719999999999999,1.0,0.11,0.0014,7.5,11.2,0.257,0.0081,41.304940935133196
2092,2017-11-13,0.010499999999999999,98.9,9.8,1.0,0.1105,0.0014,7.5,11.2,0.26,0.0079,41.25905887928675
2093,2017-11-13,0.010499999999999999,98.9,9.7,1.0,0.1105,0.0014,7.5,11.2,0.26,0.0079,41.24912753953304
2094,2017-11-13,0.010499999999999999,98.9,9.7,1.0,0.1105,0.0014,7.5,11.2,0.26,0.0079,41.24912753953304
2095,2017-11-13,0.01,98.94000000000001,9.719999999999999,1.0,0.111,0.0014,7.5,11.2,0.263,0.0077,41.197289350261265
2096,2017-11-13,0.010499999999999999,99.0,9.7,1.0,0.1105,0.0014,7.5,11.2,0.26,0.0079,41.24913087756668
2097,2017-11-13,0.010499999999999999,99.0,9.7,1.0,0.1105,0.0014,7.5,11.2,0.26,0.0079,41.24913087756668
2105,2017-11-27,0.023000000000000003,98.8,9.9,4.0,0.16366666666666665,0.003933333333333334,7.4,9.9,0.3256666666666667,0.006466666666666667,60.65023303213354
2106,2017-11-27,0.023000000000000003,98.7,9.8,4.0,0.16366666666666665,0.003933333333333334,7.3,9.9,0.3256666666666667,0.006466666666666667,60.636140250158654
2107,2017-11-27,0.023000000000000003,98.5,9.8,4.0,0.16366666666666665,0.003933333333333334,7.3,9.9,0.3256666666666667,0.006466666666666667,60.636133574091374
2108,2017-11-27,0.02,98.64000000000001,9.820000000000002,4.0,0.164,0.004,7.32,9.9,0.319,0.0057,59.5943963961156
2109,2017-11-27,0.023000000000000003,98.6,9.8,4.0,0.16366666666666665,0.003933333333333334,7.3,9.9,0.3256666666666667,0.006466666666666667,60.63613691212502
2110,2017-11-27,0.023000000000000003,98.6,9.8,4.0,0.16366666666666665,0.003933333333333334,7.3,9.9,0.3256666666666667,0.006466666666666667,60.63613691212502
2111,2017-11-27,0.025,98.64000000000001,9.820000000000002,5.0,0.162,0.0039,7.32,9.9,0.329,0.0071,60.93608357663747
2112,2017-11-27,0.024,98.64000000000001,9.820000000000002,3.0,0.165,0.0039,7.32,9.9,0.329,0.0066,61.3863884356271
2113,2017-12-11,0.022500000000000003,98.4,10.0,4.0,0.184,0.00485,7.3,8.5,0.369,0.0116,68.1721399414031
2114,2017-12-11,0.035,98.66666666666667,10.0,4.0,0.184,0.0047,7.266666666666667,8.466666666666667,0.385,0.0114,71.89550015112107
2115,2017-12-11,0.022500000000000003,98.5,10.0,4.0,0.184,0.00485,7.3,8.5,0.369,0.0116,68.17214327943674
2116,2017-12-11,0.022500000000000003,99.1,10.0,4.0,0.184,0.00485,7.2,8.4,0.369,0.0116,68.16187412125615
2117,2017-12-11,0.01,98.66666666666667,10.0,4.0,0.184,0.005,7.266666666666667,8.466666666666667,0.353,0.0118,64.44193807694295
2118,2018-01-08,0.012,96.83333333333333,10.366666666666667,5.0,0.216,0.0072,7.333333333333333,7.8,0.381,0.0106,74.37908294015737
2119,2018-01-08,0.019,97.0,10.4,5.0,0.216,0.0071,7.4,7.8,0.382,0.010450000000000001,76.44395333721883
2120,2018-01-08,0.026,96.83333333333333,10.366666666666667,5.0,0.216,0.007,7.333333333333333,7.8,0.383,0.0103,78.49664757541566
2121,2018-01-08,0.019,96.8,10.4,5.0,0.216,0.0071,7.3,7.8,0.382,0.010450000000000001,76.43978855696402
2122,2018-01-08,0.019,96.7,10.3,5.0,0.216,0.0071,7.3,7.8,0.382,0.010450000000000001,76.42985387917666
2123,2018-02-12,0.013,97.86666666666667,11.266666666666666,2.0,0.244,0.0079,7.3,7.3,0.421,0.0125,83.81089775878894
2124,2018-02-12,0.0125,97.9,11.3,2.0,0.246,0.0078000000000000005,7.3,7.3,0.423,0.01285,84.37296276895725
2125,2018-02-12,0.0125,97.9,11.3,2.0,0.246,0.0078000000000000005,7.3,7.3,0.423,0.01285,84.37296276895725
2126,2018-02-12,0.012,97.86666666666667,11.266666666666666,2.0,0.248,0.0077,7.3,7.3,0.425,0.0132,84.92840466060063
2127,2018-02-12,0.0125,97.8,11.2,2.0,0.246,0.0078000000000000005,7.3,7.3,0.423,0.01285,84.3630280911699
2128,2018-03-12,0.006,97.86666666666667,11.966666666666669,2.0,0.247,0.0071,7.3,7.633333333333333,0.395,0.0141,83.115982228073
2129,2018-03-12,0.013000000000000001,98.7,12.1,2.0,0.2415,0.0063,7.3,7.9,0.393,0.01315,83.29704797009938
2130,2018-03-12,0.02,97.86666666666667,11.966666666666669,2.0,0.236,0.0055,7.3,7.633333333333333,0.391,0.0122,83.4188754005158
2131,2018-03-12,0.013000000000000001,97.6,12.0,2.0,0.2415,0.0063,7.3,7.6,0.393,0.01315,83.26868666539099
2132,2018-03-12,0.013000000000000001,97.3,11.8,2.0,0.2415,0.0063,7.3,7.4,0.393,0.01315,83.23655180739286
2139,2018-04-09,0.012,95.025,11.525,2.0,0.213,0.005,7.3,7.65,0.391,0.0082,72.85512454972685
2140,2018-04-09,0.0125,95.0,11.6,2.0,0.20800000000000002,0.00455,7.3,7.8,0.391,0.0086,71.63462681587684
2141,2018-04-09,0.0125,95.0,11.6,2.0,0.20800000000000002,0.00455,7.3,7.7,0.391,0.0086,71.62849573368196
2142,2018-04-09,0.013,95.025,11.525,2.0,0.203,0.0041,7.3,7.65,0.391,0.009,70.38084049482842
2143,2018-04-09,0.0125,95.0,11.5,2.0,0.20800000000000002,0.00455,7.3,7.6,0.391,0.0086,71.61243331173337
2144,2018-04-09,0.0125,95.1,11.4,2.0,0.20800000000000002,0.00455,7.3,7.5,0.391,0.0086,71.59637422781842
2145,2018-04-23,0.013,94.42500000000001,11.850000000000001,2.0,0.171,0.0018,7.9,10.025,0.594,0.052,74.28418655059485
2146,2018-04-23,0.013999999999999999,94.5,11.9,2.0,0.17149999999999999,0.0017499999999999998,7.9,10.1,0.46799999999999997,0.03005,67.88663112709301
2147,2018-04-23,0.013999999999999999,94.4,11.9,2.0,0.17149999999999999,0.0017499999999999998,7.9,10.0,0.46799999999999997,0.03005,67.88049670686448
2148,2018-04-23,0.015,94.42500000000001,11.850000000000001,2.0,0.172,0.0017,7.9,10.025,0.342,0.0081,61.46994273349464
2149,2018-04-23,0.013999999999999999,94.4,11.8,2.0,0.17149999999999999,0.0017499999999999998,7.9,10.0,0.46799999999999997,0.03005,67.87056536711077
2150,2018-04-23,0.013999999999999999,94.4,11.8,2.0,0.17149999999999999,0.0017499999999999998,7.9,10.0,0.46799999999999997,0.03005,67.87056536711077
2156,2018-05-29,0.019,98.4,9.7,2.0,0.13933333333333334,0.0016333333333333332,7.7,18.8,0.33499999999999996,0.009066666666666666,53.44911498148399
2157,2018-05-29,0.019,98.2,9.7,2.0,0.13933333333333334,0.0016333333333333332,7.7,18.8,0.33499999999999996,0.009066666666666666,53.449108305416715
2158,2018-05-29,0.023,98.22,9.5,2.0,0.165,0.0019,7.6,16.759999999999998,0.357,0.0082,62.0012997808171
2159,2018-05-29,0.019,98.0,9.6,2.0,0.13933333333333334,0.0016333333333333332,7.6,18.2,0.33499999999999996,0.009066666666666666,53.39822569223886
2160,2018-05-29,0.019,98.7,9.3,2.0,0.13933333333333334,0.0016333333333333332,7.5,14.1,0.33499999999999996,0.009066666666666666,53.112922565035205
2161,2018-05-29,0.019,97.8,9.2,2.0,0.13933333333333334,0.0016333333333333332,7.5,13.9,0.33499999999999996,0.009066666666666666,53.09069901858897
2162,2018-05-29,0.017,98.22,9.5,2.0,0.127,0.0017,7.6,16.759999999999998,0.339,0.0092,49.043153333520635
2163,2018-05-29,0.017,98.22,9.5,2.0,0.126,0.0013,7.6,16.759999999999998,0.309,0.0098,48.85558922332051
2170,2018-06-25,0.012,106.9,8.799999999999999,2.0,0.106,0.0006,7.574999999999999,18.924999999999997,0.284,0.0062,40.26539078153104
2171,2018-06-25,0.01,97.8,9.5,2.0,0.10350000000000001,0.0005499999999999999,7.7,19.7,0.2845,0.00665,39.171048943871995
2172,2018-06-25,0.01,97.8,9.3,2.0,0.10350000000000001,0.0005499999999999999,7.7,19.7,0.2845,0.00665,39.15118626436458
2173,2018-06-25,0.008,106.9,8.799999999999999,2.0,0.101,0.0005,7.574999999999999,18.924999999999997,0.285,0.0071,37.83284883729382
2174,2018-06-25,0.01,108.0,8.6,2.0,0.10350000000000001,0.0005499999999999999,7.5,18.7,0.2845,0.00665,39.0123803351959
2175,2018-06-25,0.01,124.0,7.8,2.0,0.10350000000000001,0.0005499999999999999,7.4,17.6,0.2845,0.00665,38.86186369421725
2176,2018-07-16,0.007,99.75,8.700000000000001,5.0,0.037,0.0007,7.699999999999999,21.025000000000002,0.248,0.0073,18.41492287905907
2177,2018-07-16,0.006500000000000001,102.0,9.3,5.0,0.033,0.0006000000000000001,7.8,23.5,0.24,0.0072499999999999995,17.245671776191212
2178,2018-07-16,0.006,99.75,8.700000000000001,5.0,0.029,0.0005,7.699999999999999,21.025000000000002,0.232,0.0072,15.645289607743004
2179,2018-07-16,0.006500000000000001,99.5,9.5,5.0,0.033,0.0006000000000000001,8.1,21.9,0.24,0.0072499999999999995,17.179828002302017
2180,2018-07-16,0.006500000000000001,99.7,8.3,5.0,0.033,0.0006000000000000001,7.5,20.5,0.24,0.0072499999999999995,16.949874825471152
2181,2018-07-16,0.006500000000000001,97.8,7.7,5.0,0.033,0.0006000000000000001,7.4,18.2,0.24,0.0072499999999999995,16.74505036963977
2199,2018-09-10,0.003,101.0,8.625,9.0,0.012,0.0009,7.7,20.375,0.214,0.0106,10.578921791424861
2200,2018-09-10,0.0025,101.0,8.7,9.0,0.011,0.0008500000000000001,7.7,20.5,0.1985,0.00875,9.554678959755455
2201,2018-09-10,0.0025,101.0,8.7,9.0,0.011,0.0008500000000000001,7.7,20.5,0.1985,0.00875,9.554678959755455
2202,2018-09-10,0.002,101.0,8.625,9.0,0.01,0.0008,7.7,20.375,0.183,0.0069,8.500211412968264
2203,2018-09-10,0.0025,101.0,8.7,9.0,0.011,0.0008500000000000001,7.7,20.3,0.1985,0.00875,9.542416795365675
2204,2018-09-10,0.0025,101.0,8.4,9.0,0.011,0.0008500000000000001,7.7,20.2,0.1985,0.00875,9.50649169390967
2210,2018-10-08,0.007,101.75,9.35,1.0,0.011,0.0005,7.75,16.175,0.19,0.0093,10.8500457842628
2211,2018-10-08,0.006,101.75,9.35,1.0,0.01,0.0005,7.75,16.175,0.191,0.0064,9.380059220294461
2212,2018-10-08,0.011,101.75,9.35,1.0,0.011,0.0005,7.75,16.175,0.236,0.0148,13.8000330131178
2213,2018-10-08,0.008,101.0,9.6,1.0,0.010666666666666666,0.0005,7.8,16.3,0.20566666666666666,0.010166666666666666,11.377925558194368
2214,2018-10-08,0.008,101.0,9.5,1.0,0.010666666666666666,0.0005,7.8,16.3,0.20566666666666666,0.010166666666666666,11.367994218440662
2215,2018-10-08,0.008,102.0,9.4,1.0,0.010666666666666666,0.0005,7.8,16.2,0.20566666666666666,0.010166666666666666,11.351965176828463
2216,2018-10-08,0.008,103.0,8.9,1.0,0.010666666666666666,0.0005,7.6,15.9,0.20566666666666666,0.010166666666666666,11.275632403436587
2217,2018-10-22,0.04,101.75,9.725,3.0,0.019,0.0007,7.65,14.625,0.275,0.0114,23.916397021168585
2218,2018-10-22,0.024,100.0,9.8,3.0,0.0155,0.0006000000000000001,7.7,14.7,0.23850000000000002,0.00965,17.469124554196412
2219,2018-10-22,0.008,101.75,9.725,3.0,0.012,0.0005,7.65,14.625,0.202,0.0079,10.993717181291183
2220,2018-10-22,0.024,101.0,9.8,3.0,0.0155,0.0006000000000000001,7.7,14.7,0.23850000000000002,0.00965,17.469157934532806
2221,2018-10-22,0.024,102.0,9.7,3.0,0.0155,0.0006000000000000001,7.6,14.6,0.23850000000000002,0.00965,17.448970788733067
2222,2018-10-22,0.024,104.0,9.6,3.0,0.0155,0.0006000000000000001,7.6,14.5,0.23850000000000002,0.00965,17.43297512745726
2230,2018-11-19,0.011,98.525,9.95,2.0,0.085,0.0019,7.5,11.4,0.243,0.0068,33.415871210935975
2231,2018-11-19,0.010499999999999999,98.4,10.1,2.0,0.0845,0.00195,7.5,11.4,0.246,0.00675,33.12217952822646
